,0,1,2,3,4
0,0.48735632183908045,0.5149425287356322,0.4793103448275862,0.506896551724138,0.4954022988505747
1,0.5195402298850574,0.5505747126436782,0.49885057471264366,0.5126436781609195,0.5344827586206896
2,0.5183908045977011,0.5413793103448276,0.5310344827586206,0.5448275862068965,0.5448275862068965
3,0.5482758620689655,0.5310344827586206,0.5494252873563218,0.5505747126436782,0.5770114942528736
4,0.5701149425287356,0.5919540229885057,0.535632183908046,0.5827586206896552,0.5482758620689655
5,0.5873563218390805,0.5551724137931034,0.5505747126436782,0.5252873563218391,0.5781609195402299
6,0.5919540229885057,0.5678160919540229,0.5839080459770115,0.5632183908045977,0.5689655172413793
7,0.5827586206896552,0.5609195402298851,0.5678160919540229,0.5701149425287356,0.5655172413793104
8,0.5954022988505747,0.5735632183908046,0.596551724137931,0.5620689655172414,0.5632183908045977
9,0.5908045977011495,0.5551724137931034,0.5850574712643678,0.5758620689655173,0.5758620689655173
10,0.5804597701149425,0.5885057471264368,0.5804597701149425,0.5827586206896552,0.5758620689655173
11,0.5758620689655173,0.5896551724137931,0.5942528735632184,0.5620689655172414,0.5666666666666667
12,0.5712643678160919,0.5850574712643678,0.5908045977011495,0.5827586206896552,0.5678160919540229
13,0.5724137931034483,0.5632183908045977,0.5712643678160919,0.5885057471264368,0.5597701149425287
14,0.5770114942528736,0.5896551724137931,0.5758620689655173,0.5712643678160919,0.5632183908045977
15,0.5827586206896552,0.5712643678160919,0.5850574712643678,0.5793103448275863,0.5954022988505747
16,0.5816091954022988,0.6011494252873564,0.5839080459770115,0.5977011494252874,0.6068965517241379
17,0.5942528735632184,0.5988505747126437,0.5758620689655173,0.5747126436781609,0.5563218390804597
18,0.6045977011494252,0.6080459770114942,0.5919540229885057,0.5793103448275863,0.6022988505747127
19,0.593103448275862,0.6,0.6091954022988506,0.5804597701149425,0.6
20,0.5954022988505747,0.6,0.6149425287356322,0.5988505747126437,0.6114942528735632
21,0.6057471264367816,0.6,0.5908045977011495,0.5793103448275863,0.603448275862069
22,0.603448275862069,0.6011494252873564,0.6218390804597701,0.5712643678160919,0.5735632183908046
23,0.6045977011494252,0.6149425287356322,0.6091954022988506,0.628735632183908,0.5793103448275863
24,0.6218390804597701,0.5827586206896552,0.6195402298850575,0.6011494252873564,0.5977011494252874
25,0.6022988505747127,0.6080459770114942,0.5954022988505747,0.6172413793103448,0.5942528735632184
26,0.6206896551724138,0.593103448275862,0.6344827586206897,0.6011494252873564,0.6091954022988506
27,0.5862068965517241,0.6080459770114942,0.6333333333333333,0.6172413793103448,0.6114942528735632
28,0.6310344827586207,0.6103448275862069,0.6264367816091954,0.596551724137931,0.5839080459770115
29,0.6310344827586207,0.6057471264367816,0.6137931034482759,0.5942528735632184,0.5988505747126437
30,0.6057471264367816,0.6103448275862069,0.6080459770114942,0.5850574712643678,0.596551724137931
31,0.5862068965517241,0.6114942528735632,0.5896551724137931,0.6172413793103448,0.6080459770114942
32,0.628735632183908,0.6080459770114942,0.6011494252873564,0.6160919540229886,0.5862068965517241
33,0.6149425287356322,0.5862068965517241,0.6080459770114942,0.6264367816091954,0.6114942528735632
34,0.6103448275862069,0.6298850574712643,0.6149425287356322,0.6057471264367816,0.5942528735632184
35,0.6091954022988506,0.6068965517241379,0.5862068965517241,0.6080459770114942,0.6229885057471264
36,0.5850574712643678,0.632183908045977,0.5919540229885057,0.5873563218390805,0.6195402298850575
37,0.5850574712643678,0.632183908045977,0.6091954022988506,0.6080459770114942,0.5919540229885057
38,0.6252873563218391,0.6103448275862069,0.5908045977011495,0.632183908045977,0.6057471264367816
39,0.6045977011494252,0.6068965517241379,0.5873563218390805,0.6275862068965518,0.6091954022988506
40,0.5862068965517241,0.5896551724137931,0.6252873563218391,0.6091954022988506,0.6045977011494252
41,0.6091954022988506,0.6080459770114942,0.5896551724137931,0.6218390804597701,0.6103448275862069
42,0.6206896551724138,0.6126436781609196,0.6068965517241379,0.6091954022988506,0.5873563218390805
43,0.5896551724137931,0.632183908045977,0.6126436781609196,0.6252873563218391,0.603448275862069
44,0.6,0.5862068965517241,0.632183908045977,0.6091954022988506,0.6126436781609196
45,0.6045977011494252,0.5839080459770115,0.6126436781609196,0.6264367816091954,0.6310344827586207
46,0.5862068965517241,0.6114942528735632,0.6126436781609196,0.632183908045977,0.6137931034482759
47,0.603448275862069,0.6137931034482759,0.5839080459770115,0.6103448275862069,0.5908045977011495
48,0.5862068965517241,0.6103448275862069,0.6011494252873564,0.6091954022988506,0.632183908045977
49,0.6264367816091954,0.6103448275862069,0.5908045977011495,0.6126436781609196,0.5885057471264368
50,0.5850574712643678,0.6275862068965518,0.6080459770114942,0.603448275862069,0.5839080459770115
51,0.5896551724137931,0.5839080459770115,0.6045977011494252,0.6057471264367816,0.5850574712643678
52,0.6264367816091954,0.6114942528735632,0.6252873563218391,0.5896551724137931,0.6
53,0.6126436781609196,0.603448275862069,0.6091954022988506,0.6057471264367816,0.5839080459770115
54,0.5850574712643678,0.6298850574712643,0.6045977011494252,0.5896551724137931,0.628735632183908
55,0.5839080459770115,0.6091954022988506,0.603448275862069,0.6149425287356322,0.5896551724137931
56,0.6057471264367816,0.6114942528735632,0.6275862068965518,0.632183908045977,0.5896551724137931
57,0.5908045977011495,0.6264367816091954,0.6126436781609196,0.5862068965517241,0.5885057471264368
58,0.5839080459770115,0.6057471264367816,0.6057471264367816,0.628735632183908,0.6298850574712643
59,0.6057471264367816,0.6068965517241379,0.5839080459770115,0.628735632183908,0.6080459770114942
60,0.6091954022988506,0.628735632183908,0.5896551724137931,0.5839080459770115,0.6298850574712643
61,0.6068965517241379,0.5850574712643678,0.6137931034482759,0.6068965517241379,0.6298850574712643
62,0.6091954022988506,0.5862068965517241,0.6068965517241379,0.6275862068965518,0.6068965517241379
63,0.6057471264367816,0.6241379310344828,0.5908045977011495,0.6275862068965518,0.6045977011494252
64,0.6022988505747127,0.6091954022988506,0.6068965517241379,0.5896551724137931,0.6229885057471264
65,0.5919540229885057,0.6022988505747127,0.5862068965517241,0.6045977011494252,0.6149425287356322
66,0.6091954022988506,0.6229885057471264,0.6241379310344828,0.6137931034482759,0.6057471264367816
67,0.6068965517241379,0.5862068965517241,0.5862068965517241,0.6275862068965518,0.6080459770114942
68,0.6114942528735632,0.6137931034482759,0.5885057471264368,0.6068965517241379,0.6068965517241379
69,0.5896551724137931,0.6298850574712643,0.6045977011494252,0.6080459770114942,0.6103448275862069
70,0.6068965517241379,0.6264367816091954,0.6137931034482759,0.6241379310344828,0.5862068965517241
71,0.5862068965517241,0.6045977011494252,0.5919540229885057,0.6103448275862069,0.6252873563218391
72,0.6114942528735632,0.5873563218390805,0.6137931034482759,0.6241379310344828,0.5850574712643678
73,0.5896551724137931,0.5850574712643678,0.6137931034482759,0.5885057471264368,0.6068965517241379
74,0.6114942528735632,0.6068965517241379,0.5873563218390805,0.6091954022988506,0.593103448275862
75,0.6080459770114942,0.5862068965517241,0.5850574712643678,0.6045977011494252,0.6091954022988506
76,0.6080459770114942,0.5919540229885057,0.5873563218390805,0.6241379310344828,0.6091954022988506
77,0.603448275862069,0.6126436781609196,0.6241379310344828,0.6068965517241379,0.6114942528735632
78,0.5919540229885057,0.6068965517241379,0.5873563218390805,0.6241379310344828,0.6264367816091954
79,0.6264367816091954,0.6091954022988506,0.6275862068965518,0.6137931034482759,0.6091954022988506
80,0.6103448275862069,0.6264367816091954,0.6137931034482759,0.5862068965517241,0.6091954022988506
81,0.5873563218390805,0.6068965517241379,0.6275862068965518,0.5885057471264368,0.6068965517241379
82,0.6126436781609196,0.6080459770114942,0.6091954022988506,0.5885057471264368,0.6275862068965518
83,0.6264367816091954,0.6114942528735632,0.5885057471264368,0.5919540229885057,0.6080459770114942
84,0.593103448275862,0.6068965517241379,0.6252873563218391,0.6080459770114942,0.6114942528735632
85,0.6241379310344828,0.6068965517241379,0.6080459770114942,0.6126436781609196,0.5885057471264368
86,0.6080459770114942,0.6080459770114942,0.6091954022988506,0.6126436781609196,0.6275862068965518
